NOOFTASKS,NOOFMAC,LENGTH,LOAD,ARRIVAL,ALGO
710,19,34917334,2556,13535,5
670,30,33272497,2451,12673,5
618,11,30199816,2228,11761,5
750,25,38134055,2845,14207,5
592,22,28790814,2518,11044,5
578,14,28803332,2923,10855,5
764,18,38518334,2618,14577,5
637,19,32165235,2387,12190,5
533,29,26548625,2565,10067,5
531,15,26970319,2823,10157,5
779,20,40272531,2266,15040,5
634,12,31817253,3211,11987,5
744,14,37285405,3081,14103,5
526,13,26066549,2320,10059,5
653,26,32095801,2462,12296,5
798,12,39726550,2980,15082,5
548,13,27078170,2441,10410,5
716,11,36132214,1835,13387,5
716,12,34490938,2750,13736,5
731,11,37659105,2403,13711,5
768,28,38848691,2931,14785,5
527,18,27228751,2466,10148,5
514,20,25519964,2491,9716,5
789,22,38683693,2780,15059,5
602,12,30149824,2356,11481,5
599,15,29276841,2272,11541,5
580,22,29141708,2762,10809,5
768,19,40019353,2917,14435,5
675,13,33771593,2755,12781,5
614,17,30716880,1756,11558,5
603,12,29625318,1780,11576,5
799,17,39339173,2520,15240,5
762,23,38979595,2247,14354,5
513,17,25883246,1852,9735,5
691,22,34276635,2356,12953,5
616,23,31355246,2470,11584,5
520,21,27155199,2425,9853,5
656,21,32155049,2101,12509,5
651,10,32526618,2553,12487,5
752,17,38288764,2497,14519,5
781,23,39685687,2421,14804,5
574,21,27812595,2593,10869,5
729,25,36683999,2803,14041,5
687,21,33842734,2463,13089,5
628,15,30374491,2559,11959,5
671,29,33414561,2185,12655,5
527,17,26999338,2371,10113,5
524,12,25904858,2434,9913,5
617,13,30422556,2686,11859,5
726,25,36518669,2855,13662,5
657,21,32881573,2466,12533,5
639,21,33232465,2719,12020,5
675,19,31517888,2309,12856,5
722,27,36081706,2405,13746,5
633,14,32143588,1924,12148,5
523,19,26734556,2721,10045,5
542,25,27604272,2959,10151,5
579,15,27968825,1443,11003,5
692,20,34586050,2820,13006,5
541,30,27676859,2653,10194,5
583,29,30658217,2377,11058,5
786,22,37665012,2269,14954,5
615,16,29655408,2452,11905,5
512,15,25219870,2205,9692,5
620,11,31239258,2733,11779,5
566,22,28344318,1901,10704,5
594,26,29283590,2470,11319,5
636,10,32002978,2449,12285,5
645,16,31719653,2189,12278,5
657,30,33931392,2383,12565,5
760,28,37677030,2621,14404,5
637,11,32043815,2878,12084,5
748,18,37448459,2340,14236,5
754,14,38058020,2437,14257,5
549,19,27173899,2131,10364,5
520,24,25900392,2810,9840,5
688,26,34222193,2811,12873,5
701,10,35320471,3057,13253,5
611,10,30556213,2059,11652,5
731,30,34823065,2501,14007,5
787,17,39871469,2425,15062,5
552,12,28265552,2657,10345,5
620,28,31358312,2279,11672,5
561,10,28681958,2445,10531,5
621,10,31544483,2621,11674,5
692,23,34353161,2419,13305,5
564,24,29536056,2349,10746,5
716,18,36410286,2353,13541,5
632,29,32365271,2850,11853,5
728,28,35683506,2340,13809,5
555,28,28120056,2826,10473,5
552,18,25844963,2649,10521,5
782,26,40289420,1948,14679,5
709,18,35512531,2053,13375,5
506,12,25418621,2143,9630,5
571,24,28869578,2630,10837,5
586,17,29815265,2339,10857,5
590,21,30240213,2835,11330,5
788,21,38139930,2427,14901,5
675,28,33702595,2567,12897,5
523,22,25656285,2183,9973,5
777,18,38691078,2614,14876,5
763,15,38439618,2498,14568,5
613,24,30087426,1936,11684,5
703,30,35458616,1958,13286,5
742,17,36511293,2840,14227,5
660,26,32791107,2169,12548,5
676,16,33989366,2922,12795,5
772,19,36293434,2807,14617,5
740,12,37879114,2845,14073,5
755,17,38644627,2022,14375,5
560,25,28777642,2368,10695,5
538,19,27760424,2449,10078,5
662,26,32905722,2645,12621,5
787,24,38031754,2387,14956,5
783,19,39030225,2090,14760,5
505,10,24798039,1875,9601,5
665,17,33370309,2833,12684,5
761,10,38840460,2922,14381,5
776,25,39758879,3374,14816,5
725,21,37448347,2155,13834,5
567,20,28027950,2718,10612,5
527,18,26444685,2448,9945,5
546,24,28115415,2651,10477,5
545,26,26659559,2732,10340,5
659,16,32013085,2256,12311,5
649,13,31855019,2619,12306,5
643,16,31546659,2105,12188,5
786,11,39904123,2306,14739,5
649,16,32533854,2322,12358,5
704,12,35750853,2973,13375,5
557,18,28147940,2292,10509,5
609,28,31252374,2187,11581,5
616,10,31058711,1959,11715,5
706,27,35536261,2091,13259,5
747,14,36351458,2455,14322,5
771,16,40072938,2964,14733,5
795,11,38298954,1935,15088,5
547,29,26493351,2351,10492,5
507,22,26101899,1950,9564,5
637,12,32114778,2591,12054,5
789,26,38825380,2515,14830,5
706,21,35429910,2654,13493,5
532,14,25371932,2603,9808,5
654,27,32183092,2042,12596,5
698,30,34156478,2579,13377,5
691,30,33544582,2539,13013,5
505,21,24700023,2103,9688,5
687,10,36318823,2620,12766,5
501,21,24671953,2541,9537,5
651,22,31139679,2799,12229,5
753,28,37021260,2825,14242,5
708,24,35175888,2417,13423,5
712,28,35097259,2459,13589,5
536,22,28102483,2462,10104,5
552,13,26703733,2512,10421,5
775,13,38413022,2748,14729,5
558,26,27810937,2689,10548,5
583,26,29126469,2357,10959,5
736,27,36964756,2172,13926,5
764,17,38006324,2967,14458,5
783,19,40276488,2371,14995,5
647,29,32343142,2475,12207,5
761,20,38111571,2229,14551,5
774,19,39088867,2933,14667,5
670,21,33151358,2714,12590,5
610,17,31552999,2676,11350,5
515,17,27245906,2686,9747,5
640,15,31903068,3319,12030,5
596,17,29180607,2939,11443,5
656,18,33010299,2888,12456,5
795,10,39205341,2507,15162,5
732,19,36451933,2236,13888,5
728,16,35264670,3025,13677,5
645,26,31731428,2495,12369,5
641,23,31679089,2693,12217,5
758,26,38057555,2129,14411,5
550,13,27419899,2822,10405,5
652,27,33656288,2268,12354,5
535,21,26232233,2413,10147,5
755,13,37127679,3013,14222,5
632,13,31877097,1841,11892,5
726,10,36226869,2862,13811,5
557,18,27944463,2360,10497,5
700,15,34192744,2247,13189,5
560,11,27582309,2140,10627,5
555,21,28405008,3158,10645,5
636,10,31657746,2140,12048,5
763,11,38506804,2169,14503,5
673,29,34243730,2826,12659,5
653,17,32737306,2309,12342,5
734,11,37418472,2788,13965,5
731,14,36463711,2787,13805,5
622,12,31114052,2846,11880,5
671,12,32694904,2551,12686,5
588,26,28368147,2457,11022,5
517,16,25254809,2841,9779,5
744,27,36969794,2233,13999,5
692,21,34780693,2107,13219,5
625,10,30750741,1735,11841,5
790,19,39161738,2575,15026,5
642,26,32260997,2731,12168,5
573,13,29170369,2535,10898,5
738,15,38368145,1734,13860,5
646,16,33097688,2019,12129,5
564,29,27895337,2618,10746,5
517,20,25829814,2656,9867,5
730,16,37064638,2121,13753,5
547,27,27633815,2420,10427,5
565,18,28084274,2767,10735,5
704,19,34220741,2252,13542,5
501,25,25531008,2701,9596,5
627,27,30434827,2427,11789,5
718,16,36154145,1892,13727,5
662,19,33797615,2473,12618,5
713,12,36519088,2798,13312,5
624,26,31099450,2503,11628,5
522,27,26245335,2610,10169,5
634,23,32487192,2506,11881,5
589,19,29229900,1995,11136,5
800,19,41918526,2622,15203,5
649,29,32651183,2358,12578,5
770,30,39158897,2675,14559,5
674,22,33336798,2673,12727,5
735,14,36605537,2827,13856,5
736,20,37488258,2335,14078,5
706,20,34772878,2724,13369,5
729,17,35520439,2626,14117,5
679,30,34622186,1997,13129,5
570,27,28722759,2730,10887,5
638,26,31253075,2937,11930,5
551,21,26942460,2812,10477,5
520,19,25665380,1890,10073,5
613,20,30597391,2023,11435,5
793,22,40700916,3153,15151,5
738,15,35325218,2395,14192,5
614,12,30715868,2780,11666,5
620,11,30601978,2126,11878,5
644,10,33174200,3665,12127,5
568,21,28543785,2930,10669,5
574,29,28175987,2751,10867,5
783,18,38458761,2676,14915,5
759,11,36768446,1528,14361,5
652,29,33592684,2379,12529,5
751,18,38025060,2810,14180,5
560,19,28556302,2606,10660,5
684,29,35431558,2603,12996,5
746,14,37513808,1896,14276,5
786,17,38633977,2437,14923,5
738,15,36403525,3032,13913,5
510,15,24231169,2711,9592,5
556,24,26843880,2408,10550,5
709,18,35024620,2504,13469,5
747,17,39217216,2384,14120,5
678,25,33854334,2555,12869,5
759,26,39033729,3155,14314,5
777,22,38043772,3235,14749,5
671,25,32424279,2744,12594,5
657,30,32335660,2753,12608,5
656,24,32073395,2831,12444,5
762,14,37926911,2214,14426,5
606,11,30854169,2720,11478,5
663,29,33892047,2610,12707,5
579,29,28411114,2216,10797,5
763,28,39015840,2746,14449,5
733,16,35520205,2431,14060,5
664,16,33366899,1647,12572,5
523,30,26741986,2316,9867,5
698,11,34878402,2141,13282,5
543,21,25661650,3036,10288,5
676,16,33789649,2060,12592,5
755,23,37047577,2636,14360,5
794,13,40030569,3411,15281,5
522,28,26322147,2526,9977,5
702,28,34696070,2935,13350,5
609,14,30610097,3015,11451,5
633,22,31686678,2236,11987,5
592,15,29620768,2820,11364,5
515,14,25723586,2566,9801,5
766,12,38423579,2947,14695,5
564,14,27365385,2923,10731,5
728,26,36304265,2116,13810,5
654,28,32991091,2444,12397,5
799,10,39706668,1988,15233,5
532,11,26453902,2126,10249,5
595,23,30290081,2800,11429,5
748,12,38583480,1993,14228,5
558,24,28155476,2643,10554,5
765,15,37716940,2947,14364,5
624,18,31938860,2390,11841,5
755,13,36449500,3009,14286,5
770,14,39003649,3481,14693,5
617,14,31148192,2632,11697,5
715,24,36085750,2565,13695,5
747,23,37861003,2431,14041,5
722,21,35018796,2486,13866,5
623,10,30643009,1944,11570,5
613,18,30416649,1943,11705,5
546,24,26893422,3033,10536,5
653,26,31991467,2645,12471,5
608,11,30072025,2883,11436,5
773,24,38722280,2604,14642,5
539,28,26919218,2481,10136,5
664,14,33256770,2402,12565,5
560,26,27450546,2609,10629,5
602,28,30468817,2060,11326,5
793,25,40398418,2646,15239,5
792,17,40240051,2546,15108,5
761,24,38773624,2452,14432,5
604,17,29295525,2609,11491,5
715,17,36140278,2359,13528,5
682,23,34375245,2432,12725,5
568,11,29391806,2767,10608,5
631,15,30868866,2119,11988,5
748,17,38210514,2750,14041,5
799,19,39310357,2453,15102,5
643,17,31568758,2115,12083,5
752,22,36645991,2026,14377,5
611,13,30292951,2316,11492,5
794,27,40302259,2507,15045,5
700,19,35520166,1996,13475,5
559,14,27581195,2364,10638,5
588,15,29412353,2526,11279,5
561,29,27409124,2266,10672,5
603,23,31015785,1902,11451,5
794,23,38852581,2749,15134,5
669,19,33248944,2483,12735,5
586,21,28546360,2895,11178,5
627,28,31331657,2349,11890,5
596,12,29267301,2373,11241,5
575,16,29570977,2673,10886,5
717,20,37248783,2246,13610,5
616,27,30732964,2473,11689,5
779,18,38889745,2649,14695,5
753,28,37153082,2097,14399,5
625,24,32100418,2327,11971,5
768,24,38420833,2225,14398,5
791,12,40984103,2452,15000,5
730,25,37325201,2646,13728,5
533,25,26193867,1974,10259,5
602,17,29346601,2568,11466,5
666,14,33626806,2737,12529,5
547,28,27011632,2335,10299,5
658,26,32795716,2501,12497,5
557,10,28615687,2420,10509,5
793,14,40980190,2111,15228,5
622,19,32254473,2943,11700,5
697,16,34448904,2284,13493,5
746,13,37821527,2431,14231,5
585,27,28243301,2555,10962,5
533,22,26721513,1982,10200,5
670,18,33679601,2425,12734,5
506,28,26059060,2475,9604,5
651,30,33220498,2749,12432,5
772,27,38578146,2490,14315,5
586,11,28599127,2728,11399,5
539,23,25873455,2542,10224,5
686,22,34003025,2261,13093,5
624,30,31556841,2640,11823,5
763,10,37807230,2097,14349,5
638,27,31237447,2633,12145,5
563,23,28764431,2931,10821,5
735,24,36677228,2579,13972,5
665,14,33739403,2318,12685,5
651,13,32223332,3144,12293,5
649,30,32749274,2012,12159,5
552,29,28479086,1961,10383,5
743,24,37511941,2947,14118,5
561,13,28166035,2470,10748,5
604,11,30475668,3168,11416,5
770,30,39183592,2750,14663,5
644,19,32436977,2363,12107,5
508,13,24562155,2752,9839,5
727,19,37530537,2940,13855,5
554,17,27755677,2390,10549,5
750,16,39407613,2078,14056,5
562,28,28335461,2468,10695,5
515,11,26430387,2679,9758,5
608,25,31763017,3313,11538,5
773,14,39569609,2033,14612,5
624,29,32663028,2846,11808,5
556,12,28040734,2344,10576,5
721,16,36540090,2746,14002,5
783,26,39695191,2126,14881,5
745,29,36853091,2475,14328,5
778,16,39690956,2761,14514,5
501,29,25229648,2516,9427,5
755,12,38660656,1681,14492,5
688,29,34217402,2525,13102,5
625,20,33298948,2338,11775,5
633,17,30900639,2729,12195,5
619,27,30027831,2701,11646,5
520,25,26684183,1940,10030,5
659,26,33365559,2193,12462,5
763,22,38250830,2946,14421,5
683,22,33042315,2269,13158,5
631,30,31149339,2177,12008,5
559,15,28996301,2638,10632,5
690,13,35012127,3250,13107,5
708,28,36010547,1759,13312,5
703,19,32964756,2151,13296,5
589,26,30500321,2616,11162,5
576,27,27833750,2530,10969,5
794,21,39070275,2252,15165,5
589,19,29510803,2298,11407,5
665,28,33601502,2186,12606,5
746,19,38071037,1860,13956,5
687,30,34131296,2923,12927,5
791,27,40333676,2725,15020,5
777,17,40257639,1374,14703,5
585,16,29953449,2346,11030,5
758,11,38619637,2458,14260,5
564,20,28895920,2559,10673,5
531,26,25368353,2669,10108,5
665,14,33404059,2290,12542,5
525,29,26730858,2644,9992,5
711,12,35275329,2373,13558,5
693,23,35411217,2205,13253,5
558,18,28301740,2614,10598,5
670,25,32560613,2891,12611,5
636,24,32083326,2536,12099,5
621,15,30601039,2697,11685,5
782,20,39309358,2661,14827,5
615,23,31581857,2392,11656,5
534,30,28001585,2982,9982,5
526,19,25175374,3028,9964,5
541,23,26673711,2550,10320,5
697,23,34812575,2574,13065,5
638,30,33180206,1898,12044,5
728,25,37359601,2700,13872,5
571,21,27801248,2838,10716,5
786,24,38671682,2924,14951,5
562,26,28709013,2863,10607,5
738,14,35690309,2210,14066,5
709,23,36200221,2208,13480,5
551,24,28410127,2131,10400,5
634,21,30970271,1995,11865,5
507,17,24378584,2439,9614,5
641,27,32093213,2272,11996,5
690,19,34984318,1747,13168,5
520,11,25932323,2758,9912,5
510,18,25443156,2661,9740,5
769,27,37641478,2399,14546,5
735,17,37053987,3056,14024,5
773,28,38985235,2297,14362,5
683,14,33571898,2699,13036,5
635,25,31965582,2622,12133,5
572,21,29906244,2461,10972,5
582,16,29017920,2319,11179,5
591,11,29180623,2494,11389,5
777,11,37743317,3305,14817,5
756,15,38514745,2086,14405,5
755,11,37128501,2853,14439,5
689,14,34693652,1588,13075,5
652,11,31940272,2604,12291,5
569,13,28630969,2950,10695,5
629,25,30843551,1894,11917,5
645,12,32745346,2478,12285,5
627,17,31244971,2436,11938,5
573,11,28990633,1584,10751,5
529,20,26716243,2511,9909,5
513,11,25614865,2727,9668,5
589,17,30118453,2300,11235,5
501,27,25010916,2572,9422,5
651,26,31925983,2919,12230,5
542,23,26618902,2785,10137,5
551,27,26263589,2855,10459,5
548,26,27306956,2194,10247,5
518,28,25576539,2240,9742,5
605,16,29902393,2597,11454,5
639,25,31917692,2585,12233,5
773,17,38792214,2640,14913,5
726,13,34689098,2473,13934,5
686,17,34824911,2577,13031,5
684,27,33652615,2552,13046,5
684,18,34439326,2392,13012,5
780,28,39227002,2363,14675,5
775,22,38261400,2215,14635,5
788,11,40861902,2523,14897,5
503,30,24802002,2913,9524,5
738,26,37753501,2404,14166,5
755,16,38092654,2870,14298,5
527,27,26398752,2472,9936,5
666,30,33521622,2412,12632,5
596,26,29683168,2289,11416,5
703,18,34984313,2155,13374,5
643,21,31703360,3112,12443,5
751,12,38224583,2584,14075,5
511,14,25860981,2513,9740,5
705,25,33776666,2980,13251,5
564,22,28081556,3101,10836,5
549,29,27582344,2449,10205,5
682,12,33768881,2485,13035,5
547,10,28394682,2489,10389,5
685,14,34995319,2399,13088,5
660,30,32415465,2067,12631,5
646,14,31864826,1979,12292,5
747,10,38178586,2465,14065,5
724,20,36260084,2618,13672,5
635,28,30345498,2665,12198,5
500,16,23967273,2158,9533,5
732,28,36690959,2120,14114,5
689,11,34157874,2917,12815,5
734,15,38155601,2650,13962,5
748,29,37029239,2436,14275,5
777,20,37414702,2831,14682,5
523,12,26596489,1886,9999,5
605,14,31212151,2605,11449,5
631,19,31249856,2258,11934,5
745,23,37151987,2323,14354,5
736,20,37252423,2629,14004,5
624,11,30201682,1944,11788,5
525,29,25644739,2294,9955,5
790,14,41349523,2400,15002,5
668,27,33293424,2350,12597,5
631,24,32627232,2799,11940,5
692,12,35931840,2738,13395,5
598,27,28640793,2660,11185,5
724,21,35588391,3124,13693,5
618,25,31129346,1856,11641,5
708,19,36202179,3102,13406,5
714,10,35908893,2897,13475,5
593,15,29582138,2463,11191,5
602,19,29586093,2906,11485,5
677,23,34751903,2657,12605,5
501,25,25550011,2252,9516,5
702,25,35236255,2882,13219,5
702,19,35115204,2530,13335,5
793,26,38760189,2692,14998,5
669,28,33091137,2646,12605,5
532,24,26882600,1972,10179,5
773,30,39176347,2275,14557,5
747,28,36776935,2564,14269,5
783,18,38155564,2194,14916,5
632,14,31430007,2547,11919,5
786,11,40498635,2919,14791,5
750,27,38183064,2388,14234,5
513,25,26464413,2146,9793,5
648,28,31701296,2804,12305,5
536,20,26428884,2108,10104,5
714,27,35360816,2303,13617,5
569,25,29308437,2272,10710,5
687,11,34369462,2420,13019,5
509,30,26306561,3317,9723,5
765,18,36370817,2835,14581,5
558,13,26760166,2361,10588,5
739,23,37373945,2795,13870,5
501,21,24881891,2677,9602,5
517,21,25100862,3053,9669,5
609,29,29847567,2427,11446,5
578,21,29029466,2999,10858,5
693,10,35789602,2830,13215,5
565,28,28243495,2716,10628,5
546,28,26708009,2842,10336,5
792,12,39919443,2329,15021,5
715,10,36804894,3108,13538,5
524,27,26933334,2261,9980,5
552,25,27385774,2602,10366,5
573,15,28947615,2367,10748,5
799,11,39769647,3014,15288,5
756,28,37253770,1747,14521,5
725,14,35674928,2619,13694,5
710,10,34791986,2630,13502,5
664,21,32315840,2796,12583,5
558,18,27496821,2133,10454,5
595,26,29055865,2274,11354,5
637,28,32654571,2719,11906,5
619,18,30104022,2782,11713,5
508,20,26034169,2988,9793,5
769,15,39460488,2827,14278,5
720,13,35477084,2753,13780,5
650,23,31555994,1939,12238,5
672,29,33512839,1785,12810,5
606,28,30227885,2034,11619,5
685,22,35600635,2892,13081,5
798,18,39261825,2530,15095,5
534,27,26294520,2483,10086,5
784,22,38270650,2295,14768,5
545,19,26536744,2929,10458,5
665,29,32326661,2321,12579,5
609,17,29410401,3229,11428,5
737,28,37409033,2214,13978,5
636,14,32620712,1935,12071,5
666,29,32173197,2339,12673,5
537,16,26828130,2793,10108,5
571,23,28521271,3143,10961,5
600,25,30284547,1948,11338,5
564,30,27042946,1869,10819,5
522,26,26583314,2348,9898,5
517,20,26130718,2709,9767,5
506,18,25374968,2844,9659,5
581,14,30466658,2607,11046,5
799,28,39956736,2105,15013,5
634,14,31657456,2514,12137,5
742,28,38518177,2537,13940,5
674,17,33124750,3150,12822,5
774,15,39153629,2915,14673,5
677,14,33856470,2575,12778,5
587,11,29598873,2704,11248,5
713,13,35632446,2353,13577,5
745,21,39172746,2585,14173,5
694,24,35248072,2431,13076,5
576,16,28900951,2270,11058,5
547,25,26501935,2450,10364,5
568,16,27850807,2622,10773,5
694,18,33995702,2976,13205,5
526,17,27309616,3060,9950,5
507,26,25547815,2335,9598,5
701,10,35481888,2774,13447,5
602,26,29274638,3046,11465,5
731,18,36882425,2765,13907,5
662,22,32066319,2118,12720,5
516,19,26286011,2544,9920,5
615,20,31011331,2533,11820,5
791,24,39177543,2750,15057,5
746,28,37930435,2445,14177,5
703,12,33923627,3069,13395,5
685,12,34456310,2669,13231,5
593,20,29382615,2780,11298,5
661,21,34763359,2537,12519,5
701,14,35259440,2359,13421,5
646,11,32763086,1787,12189,5
539,20,26455326,2424,10218,5
618,16,29863693,2906,11644,5
704,23,36209823,2799,13233,5
661,11,34039262,2249,12488,5
777,13,39164047,2505,14468,5
682,25,34204418,2368,12896,5
711,21,35112930,2652,13504,5
799,25,39824466,2016,15307,5
626,22,31679562,2275,11899,5
618,17,30128178,2085,11678,5
539,24,26640663,2723,10328,5
627,30,31854934,2236,11972,5
593,27,30038370,2511,11064,5
691,17,35673344,2457,12869,5
512,20,26486784,2508,9691,5
722,18,35828547,2114,13709,5
619,20,30898460,2348,11712,5
615,18,32159813,3010,11568,5
582,29,29966972,2579,11122,5
704,12,33782083,1985,13555,5
730,17,35912070,2928,13683,5
584,29,29873431,2909,11072,5
638,15,32083152,2532,12155,5
605,17,30170426,2055,11671,5
604,19,30264860,3173,11360,5
597,22,30486784,2398,11496,5
685,14,33628826,2670,12943,5
710,29,35658389,2681,13508,5
782,11,38513747,2299,14729,5
514,23,27038486,2489,9656,5
761,13,37886599,2712,14364,5
535,30,27283989,3115,10260,5
601,26,30486560,2641,11521,5
710,21,35232750,2301,13391,5
588,14,28269741,2625,11080,5
750,18,36946864,2288,14400,5
685,15,34344476,2471,12996,5
625,18,30126351,1940,11749,5
752,22,36890151,2764,14323,5
598,25,29557669,2558,11348,5
718,17,37253001,3116,13602,5
792,13,39410035,2277,15125,5
544,11,27685881,2641,10457,5
602,26,30572218,2509,11451,5
676,28,34448601,2296,12909,5
656,23,31889637,2299,12422,5
601,27,30441792,2683,11456,5
797,28,40809318,2604,15463,5
685,15,35044409,2138,13008,5
690,27,34567741,2519,13163,5
748,16,36961186,2514,14246,5
753,25,37678388,2575,14140,5
514,15,25344350,2850,9889,5
609,17,31036374,2412,11607,5
795,29,38909898,2388,15089,5
535,13,26913399,2467,10357,5
501,20,25446342,2992,9586,5
761,11,37126026,2884,14447,5
544,24,25879308,3007,10212,5
546,26,26613710,1751,10324,5
755,10,35947943,2806,14280,5
748,15,38235117,2883,14207,5
794,13,39654305,1837,15081,5
587,23,28150358,2277,11051,5
748,23,37636635,3089,14145,5
546,21,26624414,2697,10214,5
790,17,39292570,1987,14950,5
639,30,30486514,2074,12261,5
538,25,25647660,2285,10137,5
779,10,39645991,3026,14759,5
513,25,25648793,2406,9608,5
599,21,30731599,2840,11313,5
784,28,38674878,2184,14926,5
660,30,32775274,2576,12447,5
663,10,33898428,1986,12661,5
533,26,27207533,2110,10021,5
503,27,25778675,2731,9559,5
694,18,33815168,2385,13233,5
774,12,37647334,2702,14702,5
540,22,27898236,2711,10284,5
683,16,33113595,2192,13037,5
542,14,26589992,2142,10311,5
662,26,32976013,2402,12397,5
501,16,25281816,2518,9598,5
627,22,30775966,2196,11715,5
729,25,36392798,2205,14017,5
797,20,39436555,2647,15140,5
622,27,31184688,2264,11774,5
753,17,38378324,2476,14511,5
512,28,25867205,2561,9680,5
617,22,30692933,2452,11667,5
707,28,34949123,2546,13356,5
760,25,39015174,2466,14650,5
739,16,38322139,2135,13959,5
742,28,36834486,2259,14175,5
608,16,29582626,2163,11361,5
590,28,29612665,1991,11266,5
528,15,26673504,2727,9979,5
601,27,29984897,2065,11428,5
721,19,36868538,2195,13835,5
792,29,38804477,2495,14945,5
527,21,26378925,2898,10025,5
649,17,33011740,2854,12337,5
687,25,34054815,1924,13069,5
770,17,37640064,1934,14613,5
573,16,28223369,2351,10714,5
544,12,28060586,2704,10280,5
549,13,28058405,2209,10295,5
746,10,36536502,3161,14347,5
520,25,24817339,2680,9933,5
725,26,36158405,2533,13564,5
537,15,26462434,2258,10103,5
641,23,31616352,2621,12056,5
648,27,31814961,2800,12167,5
558,15,28247165,2186,10636,5
542,11,28141115,2660,10387,5
751,12,36456479,2104,14263,5
558,21,27670944,2508,10600,5
791,29,39412924,2546,14948,5
529,13,26990767,2357,10000,5
688,16,33974354,2547,13122,5
563,24,26956732,2792,10644,5
590,26,29716198,2953,11282,5
589,28,30879072,2259,11205,5
565,30,28863517,2088,10774,5
653,21,31838386,2007,12248,5
698,10,34623913,2725,13343,5
787,18,40471080,2705,14792,5
709,27,35285224,2396,13687,5
745,23,37063622,2224,14159,5
597,15,29644419,2228,11220,5
734,20,37096767,2478,13870,5
645,27,31384824,2677,12396,5
716,13,36169278,2324,13541,5
595,20,29296484,3443,11374,5
657,18,32429538,1891,12353,5
768,18,39520401,2572,14491,5
800,29,39734345,2660,15314,5
741,23,36940109,2378,13939,5
704,23,34539596,3214,13563,5
575,25,29279498,2427,10792,5
635,20,32227692,2090,11970,5
640,19,31216649,2048,12256,5
701,27,35336319,2949,13189,5
560,17,27324530,2718,10643,5
508,20,25208224,2651,9366,5
552,11,27222250,2195,10589,5
644,21,30541505,2638,12258,5
565,17,28768189,2147,10687,5
631,21,32291735,2872,12220,5
600,22,31445721,3039,11480,5
572,28,28879018,2549,10575,5
706,22,34817323,2407,13367,5
745,15,38035457,2199,14169,5
609,30,29754403,2443,11432,5
530,16,26572118,2296,10167,5
774,26,39092037,2628,14820,5
522,26,24542602,2685,10154,5
787,10,38938959,1418,15042,5
668,26,33790874,2627,12789,5
763,28,39162829,2525,14631,5
623,29,31198876,2173,11982,5
690,21,34611353,2267,13253,5
744,16,37560321,2866,14181,5
693,13,34004703,2829,13220,5
643,24,31306712,2693,12298,5
707,23,34506028,2936,13460,5
762,27,37841161,2985,14410,5
756,12,37904054,2017,14524,5
751,10,38057414,2041,14247,5
617,14,30638977,2723,11588,5
531,14,26288846,2327,10078,5
566,25,28511839,2432,10725,5
748,22,37583128,2254,14139,5
625,22,31839722,2668,11948,5
594,17,29366637,2615,11264,5
561,17,28480547,3049,10485,5
502,30,24683521,2284,9475,5
698,18,35082675,2812,13194,5
573,23,28813560,2659,10878,5
693,17,34277674,2279,13132,5
797,22,39345465,2209,15172,5
650,22,32660257,2808,12262,5
695,13,34777092,2577,13312,5
515,15,24158310,2338,9717,5
677,24,33850721,2186,12825,5
530,14,25987010,3021,10104,5
509,24,25024064,2590,9596,5
702,30,35181717,2683,13268,5
695,16,35694832,2540,13209,5
737,24,37964477,2880,14072,5
659,23,32655107,2554,12525,5
618,30,29874399,2867,12031,5
679,25,33999985,2623,12680,5
721,13,36657756,1862,13889,5
763,16,37484127,2149,14504,5
619,13,30843872,3231,11897,5
696,18,35660138,2194,13354,5
517,24,25879014,2519,9796,5
635,24,30962319,2550,12157,5
646,24,32216223,2293,12243,5
600,28,29924825,2400,11228,5
743,15,36940823,2362,14000,5
587,14,29759313,3049,11210,5
628,16,32276605,2027,11956,5
771,26,37935816,2718,14565,5
522,30,25936388,2414,9901,5
781,10,39255131,2663,14759,5
768,26,37464539,2416,14499,5
678,30,34116669,2152,12998,5
623,19,29951775,2732,11769,5
714,16,35589676,2569,13443,5
781,22,38106133,2518,15010,5
532,21,26617137,2549,10128,5
726,16,37652999,1960,13737,5
503,21,25194406,1869,9490,5
619,18,31276419,3072,11836,5
688,11,34631001,2171,13054,5
707,28,34468956,2246,13524,5
730,30,36354298,2444,13711,5
669,28,33739629,2400,12542,5
735,11,38474998,2384,13911,5
742,14,36740239,2769,14023,5
523,10,27967905,2736,9894,5
686,18,34641232,2322,12999,5
797,24,39056172,2421,15236,5
748,14,37485646,2472,14397,5
756,17,37580029,2702,14363,5
613,22,30341148,2347,11539,5
513,11,25998401,2403,9557,5
755,26,39043982,2933,14112,5
565,18,28553247,2337,10827,5
697,13,35021738,2405,13420,5
583,17,29438835,2483,11119,5
570,25,28422736,2652,10647,5
628,25,30745512,2386,12039,5
630,27,31050186,2330,11968,5
566,24,26731213,3040,10602,5
768,15,38224379,3231,14632,5
559,26,27855595,2862,10477,5
530,20,26860221,2492,10082,5
521,21,25795254,2238,9841,5
607,27,30937671,2903,11362,5
761,24,38325042,1950,14415,5
668,13,33218652,2314,12715,5
514,12,25425007,2462,9729,5
530,19,25978010,2769,10143,5
567,28,27239352,2556,10735,5
527,19,26211016,2837,9975,5
547,19,27600541,2342,10200,5
