NOOFTASKS,NOOFMAC,LENGTH,LOAD,ARRIVAL,ALGO
784,30,39422559,2675,14956,0
575,24,27943741,3002,10905,1
719,18,35536981,2643,13546,4
637,30,31414015,3057,11979,0
506,18,25950353,2444,9683,2
746,26,35871810,2838,13958,5
560,26,27183139,2456,10484,0
597,10,29220036,2812,11225,4
676,19,33344080,2935,12972,1
717,18,37000369,2485,13499,5
568,15,28672241,2713,10755,4
799,28,40047321,2790,15111,0
519,29,26415650,2379,9898,5
640,14,30941784,1923,12264,0
544,11,28213457,2768,10440,2
796,17,39391205,2436,14911,0
781,10,38224201,2790,14652,1
648,24,31619353,2571,12384,2
703,15,34934780,2505,13515,0
799,13,40245665,2611,15260,0
740,13,37817273,2298,14153,0
741,19,36962576,3277,14248,5
685,24,33388182,1599,12964,0
513,12,24786970,1845,9723,2
571,28,27483016,2623,10948,0
546,11,27723974,2354,10371,2
657,28,33340776,2607,12533,2
784,23,38948041,2741,14639,0
780,18,39138483,2730,14979,5
542,28,27352006,2400,10292,1
574,26,28028373,2761,10940,5
730,27,36768333,2855,13993,0
794,15,38350967,2558,15163,0
793,26,39209231,2323,14885,0
689,23,33628994,2624,12922,5
671,29,34282945,2513,12758,0
736,20,36977791,2960,13989,1
735,24,36802565,2750,13939,0
553,22,27743041,2420,10349,0
518,15,26567515,1923,9655,0
647,25,30985265,2746,12581,1
566,26,27790719,2272,10633,5
544,28,27884311,2638,10146,5
585,22,30354129,2309,11002,0
612,15,30899241,2205,11566,0
610,28,30369389,2407,11465,0
733,22,36552500,2185,13866,1
502,30,24598943,2567,9475,2
632,22,31587086,2550,11993,4
509,11,25025682,2869,9580,0
594,15,29487618,1982,11250,5
646,27,32525329,2116,12247,0
547,28,27282649,2297,10531,0
703,26,35829372,2394,13525,0
560,18,27791465,2409,10639,0
514,12,25496838,1729,9740,1
533,19,27176220,2758,10208,2
788,22,38975896,2812,15026,0
781,20,39577452,2245,15125,2
754,19,37247801,2755,14158,1
728,13,36681461,2692,13896,0
769,15,37629202,2593,14689,1
793,11,39196159,2615,14963,2
595,14,28275972,2346,11291,2
502,10,24622332,2571,9435,5
775,16,40041530,1868,14870,2
708,19,35403095,2526,13498,0
699,23,35421434,2563,13232,0
656,30,32923067,2724,12399,0
635,13,31558587,2612,12045,4
798,11,39818565,2661,15020,1
524,28,25851892,2475,9963,0
690,12,34062259,1870,13101,2
615,19,31437469,3302,11860,0
612,30,30096005,2674,11669,0
567,12,29610569,2017,10738,4
694,18,34072074,2303,13139,0
757,20,38329994,2019,14533,1
794,19,39003356,2194,15139,0
543,25,27015782,1844,10288,2
509,14,25697953,3017,9577,1
748,20,36690692,2786,14228,0
597,29,29870010,2354,11496,0
688,27,34021542,2262,13035,0
702,15,35819528,2619,13228,1
622,15,30522872,2732,11776,5
663,15,33712938,2798,12582,0
504,16,25277449,3752,9432,2
643,25,31824407,2655,12261,0
534,15,27555007,2818,10033,0
580,30,28863319,2642,11197,2
599,23,29399391,1784,11391,1
685,12,34921440,2450,12981,2
533,15,26563519,2472,9954,0
666,13,33508299,2852,12581,2
652,19,31823842,2677,12413,1
526,10,26266990,2971,9967,0
758,12,38583484,2222,14414,1
601,14,30365377,2554,11559,2
614,16,31470691,2268,11730,1
592,16,30007031,2502,11049,4
728,21,36483208,2286,13703,0
790,14,40271642,2647,14987,1
516,30,26399597,2473,9782,0
685,18,34602555,2582,13141,1
796,30,40564998,2430,14902,0
689,23,34333481,2563,13171,0
659,14,32338986,2757,12528,2
793,30,39576081,2175,15268,5
512,18,25076789,2571,9714,2
659,16,32979268,2557,12620,0
654,28,32622917,2629,12439,1
512,25,26037958,2144,9958,0
603,20,29320611,2768,11356,2
501,20,24460498,2433,9442,2
660,16,32232153,2578,12361,4
508,24,25340338,2599,9538,1
659,19,31799109,1631,12447,1
777,18,38263311,1909,14808,4
515,20,25305413,1998,9725,0
571,10,29067268,3575,10796,0
713,14,37187822,3185,13359,0
548,21,27539851,2411,10397,2
667,16,32715502,1851,12748,0
762,22,38485449,2467,14436,0
759,12,37981588,2211,14429,0
706,13,34614439,1463,13478,0
629,28,31078024,2676,12037,0
524,22,26136994,2429,9802,0
683,14,34147743,3298,12963,1
745,27,38697339,1924,14236,1
578,18,30062808,2428,11024,2
771,27,39313816,2292,14494,0
514,28,26731371,1972,9645,0
625,22,32202012,2975,12077,1
538,20,26896947,2528,10082,1
720,11,35701289,2121,13566,2
529,26,27306932,2240,9899,0
590,17,28478955,2743,11283,1
660,12,32968822,2465,12468,0
744,29,37838226,2398,13972,0
775,28,37319440,2840,14667,5
590,13,29565522,2715,11091,5
759,27,37596834,2659,14059,0
718,27,35552030,2537,13858,0
730,23,36515476,2100,13847,0
690,12,33707297,3124,13006,2
717,23,36416561,2263,13543,1
517,13,26421674,2790,9732,4
579,30,29724375,2842,11074,0
574,21,29214652,3075,10898,2
720,21,37042672,2790,13464,5
565,27,28360987,2617,10674,2
716,10,36584551,2855,13437,2
518,20,25354650,2090,9698,4
671,22,34119292,2078,12784,0
783,16,39474006,1874,14972,0
761,29,37644062,2615,14520,0
539,25,28306498,2578,10340,4
738,14,37231944,2339,14035,1
729,19,37040975,2463,13995,0
636,22,32373573,2560,12167,2
750,12,38043798,2417,14286,1
740,13,36493872,2447,14095,2
745,18,36694782,2113,14097,0
600,23,30128569,2604,11400,0
613,16,30297566,2955,11561,1
799,13,39154837,2885,15366,1
717,17,36335471,2305,13598,5
700,11,34604117,3515,13291,1
765,12,39163537,2682,14672,0
793,23,40163789,2676,15035,0
708,26,34595387,2115,13575,0
643,13,32643454,3091,12135,1
787,20,39701026,3099,14699,0
727,28,36556504,2162,13989,0
514,20,26574375,2712,9666,5
576,14,28375659,1833,10746,1
620,28,30836026,2168,11608,0
788,23,40750279,2346,14696,0
695,27,34896851,2141,13250,1
614,29,30031655,2207,11712,0
668,13,32981392,2216,12672,0
704,23,36890561,2672,13480,0
614,14,31164688,2793,11512,0
546,22,26303232,2797,10364,2
645,14,32286256,2053,12308,3
568,12,27655904,2972,10798,0
764,19,37841024,2546,14556,0
544,10,27543800,2093,10419,3
503,11,25042598,2454,9458,0
613,20,30704967,2686,11425,0
513,14,25106502,2275,9690,0
623,19,31485804,1933,11814,0
692,16,34097686,2524,13066,1
782,10,39295194,3102,14850,2
720,27,36488146,2618,13872,5
648,13,33383538,2861,12432,4
627,25,31758958,2666,11938,4
784,10,39698796,2368,14980,0
749,16,36608597,2605,14038,4
739,30,36236502,2627,14030,0
615,28,30832184,2968,11457,0
567,25,27469727,2796,10584,0
545,15,28087161,2144,10322,0
660,30,32913091,2451,12656,0
789,22,39268099,2318,14882,0
604,18,31145843,2886,11340,1
666,19,32996735,2430,12880,5
708,30,35277168,2293,13498,1
553,18,26990484,2615,10541,0
769,20,37900834,1893,14703,1
686,24,34119928,2171,13146,5
772,13,39104927,2944,14610,0
650,23,34647948,2100,12205,1
665,19,33905304,2188,12469,3
567,30,28411335,2719,10587,0
674,18,33808124,2403,12698,1
723,19,36247674,2664,13608,0
730,19,36987173,2623,13897,2
522,20,25776450,2184,9794,4
731,20,36944542,2498,13904,0
744,28,38802288,2807,14175,1
638,14,31467789,3126,12193,1
707,11,36026961,2260,13316,0
530,27,25617329,2414,10077,2
578,21,28852676,2279,10932,2
559,25,28223485,3174,10612,0
657,28,31751805,2481,12682,2
580,22,29712563,2426,11177,4
542,14,25996251,2681,10369,0
754,30,37577136,2341,14179,5
751,13,37796691,1577,14162,2
766,21,39373936,2178,14506,1
564,24,28948321,2163,10836,1
651,16,34649536,2226,12466,2
566,16,27424600,2178,10809,0
676,27,33933565,2620,12728,2
703,20,36378257,3120,13393,0
577,21,29132010,2665,10797,5
763,21,38070025,2114,14447,1
762,30,38499779,2087,14565,2
753,29,36853487,2947,14270,0
605,13,30763179,1806,11379,4
567,18,28688433,2148,10815,4
724,24,36984113,2258,13638,2
782,22,38631980,2751,14738,2
612,12,30108531,2616,11449,1
580,21,27608242,3142,10929,0
551,20,27078055,2083,10478,0
789,11,38542054,2709,14750,2
689,23,34991206,2597,13094,2
673,10,34606347,1523,12712,1
666,21,33241135,2682,12536,2
589,21,29862579,2126,11202,0
710,26,35632355,1969,13500,0
683,25,34308913,2335,13069,4
784,29,38321763,2591,14914,0
792,14,38903976,1704,15031,2
726,11,36283758,2715,13736,0
722,26,35892590,2076,13825,5
616,26,32053584,2909,11811,0
558,21,28506838,2335,10615,0
784,24,39729406,2629,14871,0
611,11,31097423,3158,11532,1
611,30,31409633,2357,11682,0
501,19,25418881,2983,9609,3
755,10,38644626,3319,14021,1
777,25,38354469,2794,14561,0
560,25,28154145,2787,10537,0
583,11,28115575,1475,11161,1
690,25,34750140,2515,13036,0
765,24,36982025,2597,14515,1
791,25,39061227,2184,15087,1
535,11,26556438,2837,10283,5
762,29,38209308,2737,14471,0
539,27,26672842,2465,10259,0
693,17,35731511,2457,13185,1
760,19,38603850,2551,14386,0
539,16,26923038,3299,10166,1
703,17,35016050,2616,13269,0
687,30,35131929,2367,12894,0
718,22,36424071,2570,13470,0
532,28,26892197,3099,9979,3
617,13,31014619,2759,11727,0
579,29,28750209,2829,11195,5
518,10,26128044,2830,9750,0
688,11,33480996,2394,13134,2
555,16,27940037,2039,10511,0
674,20,34622776,1873,12953,0
640,22,31574772,2440,12033,1
642,27,31916223,2438,12119,0
616,27,32088147,2246,11708,1
646,29,31675749,2278,12258,1
719,29,35972370,2582,13717,0
578,29,27677774,2701,10906,4
549,21,27984819,2222,10549,2
774,25,38002910,2578,14691,0
719,21,34923407,2268,13733,0
625,26,31516787,1995,11759,0
702,21,35710063,2609,13392,0
599,11,30069379,2018,11273,2
536,30,26488203,2773,10239,1
628,21,30355384,2381,12013,2
573,27,28188663,2124,10973,0
650,19,32505578,2466,12352,1
653,28,32425259,2742,12445,0
772,22,37684509,2820,14746,0
544,21,27483992,2683,10274,1
513,30,25527357,2079,9743,0
719,19,36441705,2374,13631,2
795,13,39631561,2464,14995,5
657,19,33356703,2704,12394,4
798,15,40437922,2903,15189,2
601,29,30220384,2846,11412,2
532,22,26092360,1827,9941,5
611,30,29941287,1941,11557,0
672,20,32692060,2946,12733,1
516,27,26256818,2447,9910,1
685,26,34178233,2864,13052,0
536,21,26119497,3144,10251,2
745,30,36046302,2721,13960,0
724,14,35195830,3211,13779,0
781,24,38633937,2478,14787,1
693,11,34644540,2625,13042,4
741,20,36788840,2665,14105,2
653,29,33491217,2586,12514,1
592,15,29280208,2744,11103,2
537,14,27054190,2319,10118,4
725,21,36911382,2399,13874,4
534,26,27557610,2148,10304,0
611,27,30245904,2280,11692,0
707,14,34789352,3836,13319,1
726,14,36170780,2068,13678,0
769,14,39508136,2581,14710,0
513,14,25378956,2636,9631,0
606,20,31328789,2729,11447,2
762,12,36992443,2867,14538,2
711,10,35420804,2798,13346,0
642,15,32339210,2567,12332,0
638,17,31296609,2424,12118,0
694,24,35430165,2336,13286,4
734,30,36184619,2346,13987,0
583,19,28356413,2452,11155,0
542,21,27292872,2418,10357,2
701,26,35989336,2659,12954,0
712,20,34970771,2638,13907,2
557,18,29219018,2623,10492,0
630,22,31670793,2688,12049,1
590,28,28707609,2750,11140,1
707,10,36561457,2636,13465,4
796,25,38580349,2346,14943,2
705,27,33209994,2514,13424,0
648,17,31801281,2424,12214,1
558,11,28240061,3157,10416,2
610,10,30146679,3039,11674,1
619,14,31919028,2797,11719,2
554,19,27915440,1947,10413,1
671,21,33604125,2224,12584,0
772,29,38504676,2452,14613,0
706,18,35537594,2583,13575,1
782,25,39236811,2461,14951,1
604,22,29250724,2342,11426,1
778,16,39640320,2161,14671,2
602,12,29830181,2821,11591,5
744,15,38465470,1976,14022,2
622,24,30658560,2778,11897,1
667,17,32901070,2757,12622,4
589,25,30995975,2640,11146,0
569,24,28098929,2546,10573,2
580,30,29583393,2735,11187,5
623,20,31541000,2644,11681,0
636,12,30355147,2156,12228,5
755,29,38318189,2641,14207,0
543,12,26777289,1698,10278,1
615,29,31012062,2251,11539,1
791,24,38681668,2630,15089,1
588,26,30065797,2777,11133,1
512,14,25873943,2292,9701,1
628,18,30266177,2810,11857,5
765,26,37077451,2010,14624,0
797,19,39789184,2452,15192,0
643,21,31658705,2436,12108,0
507,27,25132185,2890,9852,3
648,30,32828318,2616,12236,2
599,15,29363766,2175,11477,0
670,21,33736453,2448,12699,0
570,23,27987475,2598,10659,2
671,28,33788693,2009,12713,0
605,16,30068558,2804,11628,4
735,22,39066162,2196,14013,1
590,21,28314182,2217,11425,1
735,26,36219424,2374,13863,0
592,14,29532166,3024,11219,5
573,28,28481181,2006,10831,5
749,29,37485043,2588,14259,1
780,13,40306544,2672,15011,1
736,27,37027686,2370,14015,0
547,24,26691072,2015,10438,0
617,30,31003017,2390,11837,0
705,29,36026930,2660,13441,2
591,18,30135013,1929,11103,1
644,19,33029016,2270,12107,0
736,11,36417987,2381,13995,4
555,15,26762959,2882,10439,1
609,18,31567978,3589,11641,0
572,26,28336659,2171,10702,1
626,24,30556842,3088,11995,2
652,13,31539048,2273,12514,2
699,14,34785302,2153,13205,0
650,30,31631870,2739,12399,3
658,21,33591245,2484,12472,5
608,30,29573821,2407,11673,5
566,12,28311661,2657,10844,2
764,25,36951097,2422,14243,1
601,20,31226097,2253,11393,0
698,28,34505093,2514,13221,1
662,21,32192716,2126,12485,0
538,20,26570675,2481,10098,0
589,15,31082973,1966,11121,0
610,26,30798776,2510,11358,0
660,28,32016960,2734,12447,1
622,12,32228750,2719,11820,0
531,28,27198339,2680,10054,3
788,25,38657403,2129,14854,0
640,13,33322251,2932,12132,1
655,16,31520998,2837,12479,2
794,30,39141031,2403,14877,0
751,18,38202451,2355,14335,5
758,20,37908335,2939,14334,1
763,30,38591574,2413,14425,0
596,15,29566413,2378,11039,2
565,26,27769579,2763,10620,3
596,23,28853121,2424,11375,5
574,12,27989923,2400,10812,3
774,10,38045673,2584,14743,5
636,25,31850418,2248,11963,1
736,17,36037966,3141,14153,0
590,24,29353115,2219,11224,2
553,12,27239163,2462,10367,0
518,19,25894945,2422,9809,2
672,22,33591401,2107,12730,0
630,15,31302206,3010,11849,1
626,19,30696726,2036,11761,0
726,23,36929589,2671,13755,0
532,29,25045617,2871,10208,2
600,25,29938585,2706,11441,0
545,18,27342188,2020,10350,5
754,20,37208797,2597,14299,1
625,19,31116154,2741,11820,4
522,25,25548505,2396,9841,1
726,17,35776473,2583,13799,1
612,25,31097657,2745,11581,0
531,12,27118580,2088,9953,5
528,30,26607263,2485,10117,0
735,10,37041893,2457,13749,1
524,18,27960839,2718,10018,0
638,13,31188916,2700,12101,4
715,17,34166165,2679,13638,5
600,26,30034594,2167,11456,1
652,21,32620050,2579,12405,1
522,10,27724526,2958,9953,2
698,15,36024586,2618,13191,1
725,22,36315848,2731,13591,2
731,25,35906507,2685,13572,0
623,12,30693870,2511,11741,0
756,18,37762319,2859,14309,1
796,29,39493720,2829,15060,0
709,10,35465249,1848,13266,1
777,19,39713409,2476,14613,4
702,22,34509271,3000,13096,0
634,10,32087465,2639,12126,1
586,12,29058486,1975,11184,1
782,12,38650173,3478,14789,1
587,24,28795100,2586,11120,0
554,21,28107783,2134,10586,0
718,19,35274988,2380,13416,0
558,16,27237248,2028,10562,0
668,16,33145560,2235,12490,0
767,24,37079777,2762,14667,1
684,27,33963048,2484,12857,5
720,18,36035176,2125,13590,2
727,25,35199112,2467,13833,0
760,13,39505917,2741,14498,0
563,12,26987992,1966,10574,2
541,12,27516190,2103,10336,0
604,28,28911760,2604,11419,0
508,21,25073739,2144,9614,0
666,24,31927084,2792,12814,2
772,20,40149763,2550,14739,0
623,30,31747286,2218,11897,1
630,25,31053131,2948,11959,1
509,17,25188422,2855,9395,2
724,19,36464731,2527,13584,4
785,17,40091219,2330,14812,1
579,30,28421411,2648,10908,5
558,11,27723494,2041,10405,1
741,15,37437930,2912,14116,0
548,30,26825808,1941,10285,1
612,26,30888142,2617,11522,0
647,15,32881752,2462,12215,3
737,12,36329113,2599,13987,5
732,21,36907054,3319,13999,0
652,21,32270665,2405,12270,0
757,17,36933744,2018,14231,1
727,10,35988810,2739,13756,0
641,16,33015297,2422,11969,0
747,25,37961005,2388,14095,0
570,10,28100886,2984,10852,0
756,18,37294447,2681,14339,0
795,28,39479469,2590,15110,0
619,14,30354298,2791,11953,1
682,26,34796546,2306,12985,1
713,29,36538803,2538,13643,3
699,25,34782419,1969,13287,0
520,24,25490512,2472,9998,5
667,25,33738756,1989,12870,0
598,28,28358943,2498,11371,0
524,30,26933858,2981,9813,0
605,26,30286221,2472,11573,2
526,20,26661065,2596,9973,0
615,13,31318548,2537,11615,0
507,27,26480793,2695,9643,0
770,24,38136696,2450,14736,0
726,23,36205318,2543,13859,0
794,17,40419331,2257,15358,1
526,17,27186581,2331,10009,0
602,26,30344273,2442,11331,1
645,29,31849820,2212,12319,0
790,18,38917220,2279,14983,1
575,26,27912567,2782,10916,1
500,21,25207712,2337,9366,0
501,22,26003654,2881,9549,2
761,18,36244200,2426,14414,1
541,22,26892467,2217,10394,5
563,18,28611864,2802,10634,0
672,18,33586502,2695,12676,0
687,26,32230524,2207,13011,1
636,21,32496711,2522,11873,1
540,12,27340742,2604,10175,2
584,27,29830744,2578,11084,0
785,27,38955106,2322,14969,0
585,23,27902114,2591,11201,0
729,26,36735575,2582,13829,0
796,27,39886324,2303,15062,1
751,22,38284082,2566,14019,0
674,18,33625507,2593,12848,0
698,29,34591980,2524,13253,0
669,15,32977178,1928,12696,0
725,26,36012575,2367,13970,2
764,18,38561077,2402,14558,0
551,28,27743327,2321,10561,1
506,11,24851358,1838,9475,0
593,21,29381870,2441,10999,3
640,18,32525983,1805,12127,0
610,12,30145466,3255,11398,1
658,28,31777985,2186,12582,0
642,17,33731606,2162,12044,0
756,15,38275588,3074,14425,0
743,13,37048911,2638,14229,0
655,16,31463349,2980,12444,5
716,18,35988427,2602,13794,5
714,21,35047237,2388,13560,0
557,24,27092572,2276,10456,0
529,23,25796031,2235,9994,1
703,14,35058018,3218,13215,0
787,24,41187418,2468,14894,0
514,12,26033094,2625,9767,3
637,22,32092833,2415,12082,2
681,13,34152759,2403,12995,4
728,26,37930392,2304,13804,0
526,13,25966869,2527,9942,1
503,15,24821210,2552,9506,2
595,11,28634042,2809,11487,5
577,21,28773174,2283,10925,0
794,14,40596532,2504,15050,0
647,20,32762300,2561,12285,0
583,24,29377160,2664,10957,0
748,16,38550776,2892,14175,4
786,23,40211004,2810,14876,0
626,16,30836639,3172,11868,0
719,15,36614182,2889,13943,4
634,17,32157630,3266,11955,2
555,25,27258661,2938,10651,0
800,16,41364950,2798,15073,2
580,21,28713258,2574,10976,0
508,23,26213641,2776,9631,0
625,23,30789578,2152,11810,4
787,10,41657334,2794,14874,0
502,20,25192068,2502,9638,1
786,25,39091566,2011,14801,1
747,17,37623622,2795,14113,2
586,30,29071280,2816,11298,0
637,19,31134702,2334,12167,1
708,20,35962682,2766,13503,0
751,11,37782505,2673,14204,4
656,11,32347276,2741,12359,4
631,20,31909474,2467,11754,0
610,10,31037709,3140,11561,0
750,15,38147618,2412,14102,1
739,13,36469932,3179,13906,4
660,20,33251578,2932,12280,5
791,27,38636708,2299,14825,0
623,12,31891036,2421,11767,4
673,23,32842207,2805,12869,1
505,30,26501655,2720,9568,1
578,11,29129249,3161,10871,2
747,18,36529910,2324,14071,0
645,21,31558066,2711,12290,1
727,21,36385596,2377,13728,0
794,18,40053116,2192,15025,0
580,24,28995984,2793,10981,2
770,15,38971232,2421,14280,2
654,26,32661309,1879,12526,0
729,23,37202586,2568,13879,1
656,25,33127643,2391,12673,1
756,28,38290764,2713,14291,0
735,25,37433216,3136,13768,2
681,28,34274469,2547,13265,1
674,20,34026018,2367,12691,0
773,30,38546133,2643,14646,1
744,27,35947636,2713,14125,5
640,21,30766052,2059,12228,0
520,26,26919543,2665,9961,1
769,25,36720784,2557,14606,1
707,29,35008449,2825,13352,1
736,27,36629885,2635,14109,0
746,14,37208296,2698,14076,2
676,28,34895687,2189,12596,0
568,30,27367429,2697,10851,5
727,21,34682118,2658,13511,0
601,22,29926512,2660,11450,1
689,13,34287441,2799,13307,4
633,12,32077321,2451,11979,0
681,15,34005341,2444,12885,2
520,30,25860657,2328,9803,5
687,27,35802080,2336,13039,2
711,25,34591564,2639,13359,2
549,22,26671453,2304,10353,1
783,16,39871630,2631,14906,1
727,16,36491597,2808,13959,0
715,16,36973516,2461,13677,2
513,10,26802618,2258,9805,2
646,30,32092687,2376,12176,1
797,17,39766703,2418,15009,1
513,11,26521981,2859,9656,1
550,10,27285295,1565,10555,1
611,29,29734722,2889,11481,0
520,23,25361756,2209,9832,1
570,29,27033486,2471,10901,1
798,29,40293908,1763,15216,1
704,30,34858440,2440,13358,0
793,25,39500686,2534,15129,1
779,11,38470457,1721,14771,0
733,16,37381774,3075,13684,0
791,10,40526999,2712,14945,0
709,27,35309664,2534,13411,0
651,16,31839247,2515,12438,1
746,11,36392394,2155,14182,1
673,11,33223804,3003,12843,0
696,26,35350840,2657,13057,2
628,21,30984047,2019,11957,5
739,12,37041770,2912,13910,1
516,22,26481142,2347,9939,1
513,17,26699110,3076,9914,1
586,30,29894814,2210,11010,1
727,19,35660262,2414,13765,0
579,22,28267707,2711,10938,2
576,12,28085057,2923,10850,4
546,20,27817446,2079,10572,2
565,17,28731501,2532,10907,2
800,16,39670164,2555,15566,4
699,23,35280469,2369,13263,1
539,15,26660447,3185,10157,4
625,12,31462156,1863,11707,1
732,17,36700456,2795,13807,0
551,18,27546713,2347,10728,4
618,13,30640009,2300,11755,2
617,25,31746453,2610,11771,1
764,17,38588018,2308,14449,4
570,29,28265028,2361,10918,0
520,28,26420259,1696,9808,0
666,10,34442473,2615,12499,4
630,19,32490064,2291,11741,5
723,23,36224427,2216,13700,1
618,11,31132772,2813,11696,4
515,27,25855614,2563,9675,0
654,19,32424143,2560,12433,0
765,19,38205779,2828,14504,2
653,12,33121587,2284,12363,1
544,29,26637422,2098,10201,0
688,30,33735794,2552,13066,0
704,25,34854445,2328,13185,0
527,16,27023441,2359,9942,0
694,25,34274848,2903,13172,0
732,16,37836446,2573,13849,2
729,25,36140646,2744,13800,0
780,15,38612792,2663,14652,0
556,23,26945279,1899,10565,1
800,12,40081736,2152,15042,4
681,23,33890570,2819,12816,1
564,15,28306503,2943,10835,2
624,10,32141524,2516,11609,0
694,13,33741958,2264,13063,2
754,20,36678256,2476,14353,5
568,28,27585611,2363,10805,2
745,29,37285369,2550,14151,0
722,22,35912152,2529,13780,0
547,27,27540078,2112,10432,5
634,25,31582894,2147,11928,2
518,24,25158058,2474,9833,2
514,16,25724576,2372,9851,5
777,25,37327325,2389,14773,5
576,20,28733126,2583,10754,0
632,12,30304496,2275,12134,1
559,27,27345712,2903,10381,0
603,30,30026188,2407,11451,5
796,16,39566899,2339,14957,1
689,16,34576478,2593,12928,1
750,26,38889454,2182,14492,1
664,20,32038380,2408,12524,0
726,27,35887984,2377,13673,0
620,26,29349901,2188,11828,0
762,19,38489651,2101,14393,0
639,15,31521094,1287,12317,0
795,27,38943479,2401,15135,0
682,16,34607600,3054,13148,2
567,26,28246011,2386,10641,4
501,29,25234770,2684,9267,2
602,29,29766545,2501,11412,2
669,12,34057264,2306,12475,0
747,11,35397623,2248,14191,2
756,28,38294978,2475,14088,1
723,28,34921111,2132,13875,0
733,19,36841003,2323,13769,0
636,10,32664434,3308,12081,2
778,29,40217316,2750,14889,0
620,20,30378384,2485,11864,2
695,11,33280286,2467,13365,1
771,29,37356376,2448,14551,1
521,27,26711413,2501,9960,1
774,17,40315467,1938,14558,5
597,30,30236695,2203,11265,1
658,22,33648395,2013,12323,2
713,25,36651679,2302,13479,0
685,15,34296759,1866,12896,1
636,12,31798080,2252,12128,3
648,18,32806570,2821,12459,4
696,27,34234714,2093,13171,5
742,21,37911699,2827,13954,1
625,28,31843363,2897,11741,0
792,11,40340697,1830,15018,2
603,21,30025939,2654,11424,0
512,21,25330335,2649,9507,0
696,24,35076930,2606,13158,0
513,28,24963442,2223,9608,0
590,28,30230621,2102,11260,0
561,24,28332944,2374,10585,2
509,14,24836740,2828,9620,0
730,29,38350643,2542,13946,0
698,24,35090400,2655,13314,0
786,30,40409687,2483,15003,1
587,14,30775645,2022,11241,0
696,10,35231216,2890,13298,1
777,30,38177230,2609,14674,2
692,18,33579005,2249,13022,4
588,29,29748073,2435,11220,0
780,28,38548679,2803,14784,0
799,21,40104480,2735,15233,0
506,11,25391687,2829,9536,4
710,23,34689703,2555,13443,4
580,20,28982726,2844,10974,2
584,15,28310827,1779,11054,1
582,15,29456666,2462,11211,1
532,11,27310993,2959,9938,4
577,10,27274497,2576,10847,2
547,21,27660869,2366,10297,1
612,24,30121960,2427,11719,0
617,30,30455944,2427,11738,1
704,22,34857561,2905,13238,2
671,10,33939903,2877,12499,0
594,23,29241071,2642,11349,1
551,18,28520936,2449,10507,0
566,11,28434098,2934,10855,2
791,10,39387412,2399,15229,1
640,20,32310753,2168,12157,0
627,22,31776125,2246,11935,4
631,13,32251217,2227,12016,2
732,29,37455276,2748,13825,0
743,14,37709672,2342,13955,2
577,11,29016902,2633,10881,0
735,23,36187035,2096,13911,0
521,26,25947704,2501,9966,1
631,14,31774209,2344,11827,2
600,14,30570780,2417,11421,2
678,26,34514399,1820,12681,0
769,16,38521710,2691,14719,5
762,15,39028369,2538,14426,1
796,28,38852267,2508,15049,0
620,10,31615836,2420,11660,5
775,17,38625034,3182,14598,4
520,25,26583921,2876,9679,2
524,20,26313922,2172,9697,0
560,23,29132598,2945,10681,5
649,22,32995446,2670,12249,1
764,10,36384587,2583,14345,2
798,24,40920268,2618,15136,0
765,17,38624681,2649,14575,2
678,23,33413522,2558,12845,0
503,14,24301265,2917,9551,1
748,19,37065796,2264,14184,1
562,11,28318138,2350,10712,1
741,14,35942599,2189,13817,4
792,11,38313845,2424,15025,0
649,13,32793884,2523,12409,1
736,12,36570779,2610,14002,2
723,30,35100945,2785,13689,5
693,27,35432290,2276,13242,1
534,29,26421610,2516,10300,1
673,12,32954614,2456,12737,1
656,30,33204012,2383,12362,3
658,12,31967664,2226,12478,5
531,14,26038651,1826,10026,0
526,11,26297558,2946,10053,1
592,28,28331689,3322,11047,0
608,27,29175076,2485,11458,0
594,27,29968759,2439,11095,1
605,20,30628043,2347,11484,4
584,12,28765219,2321,11014,0
529,13,26399392,3334,10157,1
666,15,32970598,2622,12545,4
630,27,32237850,2764,11668,5
609,16,30183927,2256,11492,2
517,27,25863975,2263,9789,1
601,15,30134149,3442,11347,1
631,12,29977950,2538,12064,2
549,11,27865987,3325,10243,1
740,19,36346895,2639,13860,5
760,21,38333315,2520,14466,1
581,18,29464231,2690,10954,0
794,16,39080550,2228,15006,5
689,20,34514096,2428,13042,5
658,30,33768105,2023,12386,0
515,19,27168143,2687,9664,5
625,16,31382506,2743,11978,1
509,11,25255555,2817,9519,4
658,29,32499553,2338,12323,0
615,25,29929229,2752,11841,0
650,11,33160319,2580,12021,0
534,17,26072933,2908,9859,4
725,11,36660129,2914,13857,5
615,19,30493845,1866,11606,1
630,19,30758025,2520,12213,5
531,26,27986482,2678,10054,0
658,22,32539705,2888,12550,0
782,17,40309923,2892,14856,0
647,21,31642382,2763,12104,1
648,24,32842858,2506,12381,0
722,28,36794268,2220,13773,5
587,16,29028627,2331,11211,0
711,14,35530599,2454,13490,1
778,14,38803337,2410,15012,5
761,12,37525160,2835,14549,1
585,22,29159127,2442,11302,0
661,22,34264493,2338,12523,2
575,23,28699810,2635,10772,2
593,14,29837643,2466,11340,0
706,25,34854441,2354,13355,1
600,27,29962813,2437,11340,1
550,27,27467712,2445,10468,0
720,18,37350097,2639,13715,4
604,15,30896031,2395,11491,2
